C,SETP.WORLD,DVD_DISPATCHREGIONSUM,AEMO,PUBLIC,2025/02/20,09:44:00,001740008640062,MONTHLY_ARCHIVE,001740008640062
I,DISPATCH,REGIONSUM,8,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGEGATEDISPATCHERROR,AGGREGATEDISPATCHERROR,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECACTUALAVAILABILITY,RAISE60SECACTUALAVAILABILITY,RAISE5MINACTUALAVAILABILITY,RAISEREGACTUALAVAILABILITY,LOWER6SECACTUALAVAILABILITY,LOWER60SECACTUALAVAILABILITY,LOWER5MINACTUALAVAILABILITY,LOWERREGACTUALAVAILABILITY,LORSURPLUS,LRCSURPLUS,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF,SEMISCHEDULE_CLEAREDMW,SEMISCHEDULE_COMPLIANCEMW,SS_SOLAR_UIGF,SS_WIND_UIGF,SS_SOLAR_CLEAREDMW,SS_WIND_CLEAREDMW,SS_SOLAR_COMPLIANCEMW,SS_WIND_COMPLIANCEMW,WDR_INITIALMW,WDR_AVAILABLE,WDR_DISPATCHED,SS_SOLAR_AVAILABILITY,SS_WIND_AVAILABILITY,RAISE1SECLOCALDISPATCH,LOWER1SECLOCALDISPATCH,RAISE1SECACTUALAVAILABILITY,LOWER1SECACTUALAVAILABILITY,BDU_ENERGY_STORAGE,BDU_MIN_AVAIL,BDU_MAX_AVAIL,BDU_CLEAREDMW_GEN,BDU_CLEAREDMW_LOAD
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:15:00",1,SA1,20250125063,0,700.73,2155.87891,402,-20,620.03,69,-149.69,0,,,62,,,,,,,,78.68,,,,,,,,60,,,,,,,,94,,,,,,,,69.96,,,,,,,,84.25,,,,,,,7.50124,"2025/01/25 09:10:09",722.38265,776.1,,51.52,,,,0,,,,,,,,,,,,,,,,,,,291,290,225,179.889995,227.475,229.475,229.475,79.525,,,0,776.1,724.87891,538.03443,35,438.41027,286.46864,300.46518,237.56925,34,1,0,0,0,438.41027,286.46864,47.69,7,282,221.475,,402,152,0,69
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:15:00",1,TAS1,20250125063,0,1009.94,1776.9444,0,-3,583.46,0,-426.48,0,,,0,,,,,,,,56.3,,,,,,,,0,,,,,,,,0,,,,,,,,39.2,,,,,,,,39.2,,,,,,,10.64093,"2025/01/25 09:10:09",1002.29688,1009.94,,50,,,,50,,,,,,,,,,,,,,,,,,,131,106.403509,22.63158,50.000001,93.696184,230.89223,221.470397,215.06951,,,29.08947,1039.02947,163.9444,163.9444,0,0,163.9444,0,163.9444,0,0,0,0,0,0,163.9444,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:15:00",1,VIC1,20250125063,0,3397.4,9179.72091,670,-21,3371.77,17,-42.63,0,,,156.64,,,,,,,,166.98,,,,,,,,142.93,,,,,,,,98,,,,,,,,97,,,,,,,,77,,,,,,,0,"2025/01/25 09:10:09",3450.40508,3438.42,,89,,,,80,,,,,,,,,,,,,,,,,,,771,776,728,321.84375,312.975002,315.975002,315.975002,474.36388,,,20.087,3458.507,989.72091,881.77177,169.69484,964.64532,25.07559,857.37418,24.39759,169.69484,0,0,0,0,964.64532,25.07559,34,2,219,230,,670,291,0,17
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:20:00",1,NSW1,20250125064,0,5168.81,15563.23484,831,-16,6155.41,758,228.6,0,,,3,,,,,,,,7,,,,,,,,7,,,,,,,,74,,,,,,,,55.69,,,,,,,,54,,,,,,,-14.4083,"2025/01/25 09:15:12",6009.31541,5955.9,,28,,,,48,,,,,,,,,,,,,,,,,,,491,385,654,188.749033,35.00012,35.00012,31.00012,55,,,81.66553,6037.56553,3865.73484,3143.52954,1493.6774,3629.24624,236.4886,2935.28394,208.2456,1426.8834,66.794,0,0,0,3628.74624,236.4886,60,0,136,49.00012,,122,142,0,48.99988
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:20:00",1,QLD1,20250125064,0,5492.42,11387.10207,860,-7,6399.53,567,340.11,0,,,46,,,,,,,,81,,,,,,,,53,,,,,,,,45.33,,,,,,,,155,,,,,,,,155,,,,,,,-31.6357,"2025/01/25 09:15:12",6118.44447,6076.7,,37,,,,28,,,,,,,,,,,,,,,,,,,388,487.222222,337,486.987161,216.578947,219.210526,191.210526,229,,,50.9,6127.6,2828.28407,2338.27965,199.90905,2409.48184,418.80223,1934.55442,403.72523,159.90905,40,0,1,0,2382.37684,403.72523,0,0,159,126,,372,362,0,79
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:20:00",1,SA1,20250125064,0,667.43,2147.21909,400,-22,617.9,73,-122.53,0,,,76.58,,,,,,,,74,,,,,,,,72,,,,,,,,87,,,,,,,,66,,,,,,,,67.69,,,,,,,-1.18585,"2025/01/25 09:15:12",770.432,747.06,,32,,,,0,,,,,,,,,,,,,,,,,,,288,288,219,183.611995,221,223,223,59,,,0,747.06,718.21909,535.89999,35,442.87063,275.34846,299.37263,236.52736,34,1,0,0,0,442.87063,275.34846,45.89,7,280,215,,400,150,0,73
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:20:00",1,TAS1,20250125064,0,1009.26,1796.18154,0,-3,582.66,0,-426.6,0,,,6.17,,,,,,,,48.51,,,,,,,,0,,,,,,,,0,,,,,,,,59.4,,,,,,,,59.4,,,,,,,9.28209,"2025/01/25 09:15:12",1002.98083,1009.26,,50,,,,50,,,,,,,,,,,,,,,,,,,133.54777,115.89907,84.5235,66.867347,94.992283,220.582633,248.441008,218.96897,,,28.62382,1037.88382,183.18154,183.18154,0,0,183.18154,0,183.18154,0,0,0,0,0,0,183.18154,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:20:00",1,VIC1,20250125064,0,3253.92,9135.61217,670,-19,3335.66,25,56.74,0,,,135.98,,,,,,,,176.98,,,,,,,,131.56,,,,,,,,96,,,,,,,,96,,,,,,,,96,,,,,,,-25.5532,"2025/01/25 09:15:12",3353.19724,3302.22,,63,,,,94,,,,,,,,,,,,,,,,,,,754,752,709,370.75,312.975002,315.975002,315.975002,496,,,34.145,3336.365,953.61217,845.65805,164.25133,924.93847,28.6737,817.87035,27.7877,164.25133,0,0,0,0,924.93847,28.6737,33,2,226,220,,670,283,0,25
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:25:00",1,NSW1,20250125065,0,5092.22,15505.41521,830,-18,6028.02,768.98,166.82,0,,,1,,,,,,,,7,,,,,,,,4.6,,,,,,,,74,,,,,,,,54,,,,,,,,53,,,,,,,-0.86758,"2025/01/25 09:20:09",5893.70659,5889.23,,43,,,,46,,,,,,,,,,,,,,,,,,,490,384,653,185.678674,8.01996,8.01996,4.01996,43,,,77.97953,5967.20953,3808.91521,3025.86139,1394.58565,3576.40665,232.50856,2821.80683,204.05456,1330.35065,64.235,0,0,0,3575.90665,232.50856,53,0,136,22.00012,,121,141,0,59.98004
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:25:00",1,QLD1,20250125065,0,5435.25,11386.84402,844,-9,6145.58,556,154.33,0,,,138,,,,,,,,81,,,,,,,,54,,,,,,,,33,,,,,,,,165,,,,,,,,165,,,,,,,-21.57489,"2025/01/25 09:20:09",6049.26961,6007.41,,31,,,,31,,,,,,,,,,,,,,,,,,,428,553.222222,337,521.962589,218.77193,194.280702,194.280702,165,,,50.6,6058.01,2811.11502,2085.57047,65.61187,2426.89194,384.22308,1701.34739,384.22308,65.61187,0,0,1,0,2399.62094,384.22308,0,0,159,126,,356,364,0,68
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:25:00",1,SA1,20250125065,0,626.64,2168.62167,399,-22,649.31,0,22.67,0,,,51,,,,,,,,94,,,,,,,,90,,,,,,,,92.34,,,,,,,,64.29,,,,,,,,65.29,,,,,,,-3.62904,"2025/01/25 09:20:09",734.02708,635.11,,24,,,,0,,,,,,,,,,,,,,,,,,,291,291,221,113.455995,280,282,282,115,,,0,635.11,740.62167,567.30867,35,471.65482,268.96685,328.50182,238.80685,34,1,0,0,0,471.65482,268.96685,35,7,282,270,,399,149,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:25:00",1,TAS1,20250125065,0,1005.96,1799.4995,0,-3,580.79,0,-425.17,0,,,0,,,,,,,,23.95,,,,,,,,0,,,,,,,,5,,,,,,,,70.83,,,,,,,,70.83,,,,,,,8.42925,"2025/01/25 09:20:09",1000.53137,1005.96,,50,,,,50,,,,,,,,,,,,,,,,,,,155.62893,149.571601,91.71109,96.163122,95,214.52381,211.995562,238.34176,,,29.34025,1035.30025,186.4995,186.4995,0,0,186.4995,0,186.4995,0,0,0,0,0,0,186.4995,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:25:00",1,VIC1,20250125065,0,3228.19,9182.64182,670,-25,3420.66,31,161.46,0,,,91,,,,,,,,180.98,,,,,,,,115,,,,,,,,97,,,,,,,,77,,,,,,,,77,,,,,,,-18.79129,"2025/01/25 09:20:09",3314.67507,3286.65,,62,,,,93,,,,,,,,,,,,,,,,,,,748,751,705,371.59375,316.975002,319.975002,319.975002,486,,,35.331,3321.981,1005.64182,930.6554,164.5052,976.28564,29.35618,901.82922,28.82618,164.5052,0,0,0,0,976.28564,29.35618,49.74,2,220,224,,670,278,0,31
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:30:00",1,NSW1,20250125066,0,5069.14,15488.14737,830,-20,6083.66,777,237.52,0,,,3,,,,,,,,7,,,,,,,,7,,,,,,,,74,,,,,,,,54,,,,,,,,53,,,,,,,6.58566,"2025/01/25 09:25:11",5892.18556,5875.04,,8,,,,46,,,,,,,,,,,,,,,,,,,424,384,653,205.312616,35.00012,35.00012,31.00012,35,,,84.05341,5959.09341,3791.64737,3086.66055,2606.84328,3589.56603,202.08134,2909.20921,177.45134,2515.50528,91.338,0,0,0,3589.06603,202.08134,53,0,136,49.00012,,121,141,0,67.99988
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:30:00",1,QLD1,20250125066,0,5442.68,11423.15471,844,-8,6029.53,569,17.86,0,,,138,,,,,,,,81,,,,,,,,54,,,,,,,,33,,,,,,,,145,,,,,,,,145,,,,,,,-1.86039,"2025/01/25 09:25:11",6037.5406,6027.91,,31,,,,20,,,,,,,,,,,,,,,,,,,377,465.222222,302,465.966868,218.77193,194.280702,194.280702,152,,,50.6,6078.51,2834.37071,1969.6736,93.69917,2424.1671,410.20361,1559.46999,410.20361,93.69917,0,0,1,0,2396.9511,410.20361,0,0,159,126,,356,377,0,81
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:30:00",1,SA1,20250125066,0,566,2173.94385,400,-23,659,0,93.01,0,,,51,,,,,,,,73,,,,,,,,72,,,,,,,,97.17,,,,,,,,60.46,,,,,,,,72,,,,,,,-9.22121,"2025/01/25 09:25:11",618.01032,576.01,,41,,,,0,,,,,,,,,,,,,,,,,,,291,291,219,115,262,263,263,134,,,0,576.01,744.94385,577.00386,35,470.44481,274.49904,330.51581,246.48805,34,1,0,0,0,470.44481,274.49904,35,7,282,255,,400,150,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:30:00",1,TAS1,20250125066,0,1009.87,1820.40411,0,-3,584.89,0,-424.98,0,,,0,,,,,,,,47.98,,,,,,,,0,,,,,,,,0,,,,,,,,74.1,,,,,,,,74.1,,,,,,,8.36772,"2025/01/25 09:25:11",1004.50244,1009.87,,50,,,,50,,,,,,,,,,,,,,,,,,,161.671053,156.826291,108.51716,108.54692,95,216.00665,207.133284,197.50031,,,33.3165,1043.1865,207.40411,207.40411,0,0,207.40411,0,207.40411,0,0,0,0,0,0,207.40411,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:35:00",1,SA1,20250125067,0,517.78,2173.30025,400,-23,554.77,25,11.99,0,,,58,,,,,,,,107.94,,,,,,,,57,,,,,,,,67.13,,,,,,,,67,,,,,,,,69,,,,,,,-14.81339,"2025/01/25 09:30:10",572.10765,550.98,,39,,,,0,,,,,,,,,,,,,,,,,,,288,289,216,158.99,259,260,260,112.06114,,,0,550.98,748.30025,472.77267,99.5751,491.75471,256.54554,274.45692,198.31575,98.5751,1,0,0,0,491.75471,256.54554,33,7,280,252,,400,150,0,25
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:30:00",1,VIC1,20250125066,0,3218.94,9221.28714,670,-20,3417.83,36,162.89,0,,,91,,,,,,,,176.98,,,,,,,,130.04,,,,,,,,97,,,,,,,,97,,,,,,,,86.46,,,,,,,-15.28721,"2025/01/25 09:25:11",3337.76696,3286.09,,80,,,,104,,,,,,,,,,,,,,,,,,,726,718,672,253,312.975002,315.975002,315.975002,485,,,25.685,3311.775,1044.28714,942.83122,185.07607,1011.21414,33.073,911.62422,31.207,185.07607,0,0,0,0,1011.21414,33.073,49.56,2,218,220,,670,278,0,36
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:35:00",1,NSW1,20250125067,0,5040.55,15531.16416,830,-16,6092.4,802,249.84,0,,,3,,,,,,,,7,,,,,,,,7,,,,,,,,102,,,,,,,,59.59,,,,,,,,57.59,,,,,,,10.64967,"2025/01/25 09:30:10",5852.77001,5865.55,,5,,,,50,,,,,,,,,,,,,,,,,,,454,414,682,190.431771,38.00012,38.00012,34.00012,35,,,84.54641,5950.09641,3838.66416,3095.39539,2625.38845,3643.12185,195.54231,2926.39508,169.00031,2537.73615,87.6523,0,0,0,3642.62185,195.54231,53,0,166,44.00012,,121,141,0,92.99988
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:35:00",1,QLD1,20250125067,0,5378.46,11373.32607,844,-8,6068.03,612,77.57,0,,,80,,,,,,,,38,,,,,,,,17,,,,,,,,35,,,,,,,,135,,,,,,,,135,,,,,,,3.01786,"2025/01/25 09:30:10",5976.59606,6005.09,,58,,,,32,,,,,,,,,,,,,,,,,,,350,419.333333,277,492.962589,173.964912,150.350877,150.350877,167,,,50.9,6055.99,2795.10607,2009.33991,107.8863,2403.33791,391.76816,1617.57175,391.76816,107.8863,0,0,1,0,2371.55791,391.76816,0,0,159,81,,356,375,0,124
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:35:00",1,TAS1,20250125067,0,1010.47,1820.19262,0,-2,584.02,0,-426.45,0,,,0,,,,,,,,56.33,,,,,,,,0,,,,,,,,0,,,,,,,,71.85,,,,,,,,71.85,,,,,,,7.04627,"2025/01/25 09:30:10",1005.4248,1010.47,,50,,,,50,,,,,,,,,,,,,,,,,,,161.671053,156.826291,109.26829,95.304879,95,209.25552,194.379642,188.40261,,,31.25687,1041.72687,207.19262,207.19262,0,0,207.19262,0,207.19262,0,0,0,0,0,0,207.19262,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:35:00",1,VIC1,20250125067,0,3230.3,9218.78519,670,-19,3406.33,17,159.03,0,,,125.93,,,,,,,,176.98,,,,,,,,181.92,,,,,,,,96,,,,,,,,96,,,,,,,,96,,,,,,,-10.41363,"2025/01/25 09:30:10",3337.26706,3273.47,,58,,,,88,,,,,,,,,,,,,,,,,,,727,719,673,236,322.975002,325.975002,325.975002,474.07702,,,23.77,3297.24,1043.78519,931.33493,164.68756,998.05319,45.732,888.01693,43.318,164.68756,0,0,0,0,998.05319,45.732,48.65,2,217,230,,670,280,0,17
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:40:00",1,NSW1,20250125068,0,5170.79,15530.42999,830,-6,5976.68,802,3.88,0,,,2,,,,,,,,6,,,,,,,,6,,,,,,,,72,,,,,,,,54,,,,,,,,53,,,,,,,25.00198,"2025/01/25 09:35:10",5964.02982,5996.99,,0,,,,51,,,,,,,,,,,,,,,,,,,488,382,650,210.776566,42.00012,42.00012,38.00012,35,,,89.83841,6086.82841,3836.92999,2978.67555,2443.4064,3655.40117,181.52882,2817.43873,161.23682,2352.9098,90.4966,0,0,0,3654.90117,181.52882,26,0,134,48.00012,,121,141,0,92.99988
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:40:00",1,QLD1,20250125068,0,5405.45,11437.41787,859,-10,6269.1,635,228.65,0,,,93,,,,,,,,38,,,,,,,,16,,,,,,,,44,,,,,,,,171.5,,,,,,,,171.5,,,,,,,15.46282,"2025/01/25 09:35:10",6023.82709,6054.56,,37,,,,34,,,,,,,,,,,,,,,,,,,448,588.222222,357,590.962589,169.578947,146.210526,146.210526,148,,,50.9,6105.46,2853.15787,2207.02938,30,2456.28919,396.86868,1810.1607,396.86868,30,0,0,1,0,2424.54919,396.86868,0,0,159,81,,371,381,0,147
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:40:00",1,SA1,20250125068,0,506.91,2146.61188,400,-22,621.35,0,114.44,0,,,63.07,,,,,,,,123.87,,,,,,,,71,,,,,,,,87.67,,,,,,,,50,,,,,,,,51,,,,,,,0,"2025/01/25 09:35:10",557.63055,517.87,,44,,,,0,,,,,,,,,,,,,,,,,,,290,292,215,115,259,260,260,122.12938,,,0,517.87,721.61188,539.3505,54.14841,473.47699,248.13489,320.0924,219.2581,53.14841,1,0,0,0,473.47699,248.13489,35,7,282,253,,400,150,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:40:00",1,TAS1,20250125068,0,1011.37,1823.50214,0,-1,586.03,0,-425.35,0,,,0,,,,,,,,57.43,,,,,,,,0,,,,,,,,0,,,,,,,,76.4,,,,,,,,76.4,,,,,,,6.90829,"2025/01/25 09:35:10",1005.46643,1011.37,,50,,,,50,,,,,,,,,,,,,,,,,,,161.671053,156.826291,110.37493,107.54282,95,208.14888,193.269301,186.19671,,,29.3213,1040.6913,210.50214,210.50214,0,0,210.50214,0,210.50214,0,0,0,0,0,0,210.50214,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:40:00",1,VIC1,20250125068,0,3216.2,9222.14645,670,-23,3397.9,21,160.7,0,,,105,,,,,,,,156,,,,,,,,168.38,,,,,,,,97,,,,,,,,77,,,,,,,,77,,,,,,,0,"2025/01/25 09:35:10",3263.59961,3270.27,,79,,,,85,,,,,,,,,,,,,,,,,,,810,814,766,265,282,285,285,448.621,,,17.675,3287.945,1047.14645,922.90012,164.82512,994.56145,52.585,873.44312,49.457,164.82512,0,0,0,0,994.56145,52.585,74.31,2,282,224,,670,280,0,21
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:45:00",1,NSW1,20250125069,0,5010.91,15449.63553,830,-5,5925.59,802,112.68,0,,,2,,,,,,,,6,,,,,,,,6,,,,,,,,44,,,,,,,,33,,,,,,,,31,,,,,,,0,"2025/01/25 09:40:06",5839.28945,5835.65,,0,,,,8,,,,,,,,,,,,,,,,,,,332,227,465,41.885784,36,36,32,29,,,90.60141,5926.25141,3756.13553,2927.58693,2851.66816,3597.76839,158.36714,2788.31779,139.26914,2773.58386,78.0843,0,0,0,3597.26839,158.36714,5.23,0,99,48,,121,141,0,93
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:45:00",1,QLD1,20250125069,0,5400.14,11573.16869,859,-5,6166.68,646,120.53,0,,,93,,,,,,,,58,,,,,,,,36,,,,,,,,54,,,,,,,,95,,,,,,,,95,,,,,,,0,"2025/01/25 09:40:06",6076.42991,6059.69,,31,,,,32.5,,,,,,,,,,,,,,,,,,,329.051724,365.011111,277,473.5,171.77193,175.280702,175.280702,135,,,50.9,6110.59,2988.94469,2106.36953,93,2576.66879,412.2759,1694.09363,412.2759,93,0,0,1,0,2544.89279,412.2759,0,0,159,81,,371,381,0,158
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:45:00",1,SA1,20250125069,0,464.98,2124.726,401,-22,586.27,0,121.29,0,,,56.74,,,,,,,,73.48,,,,,,,,72,,,,,,,,89,,,,,,,,89,,,,,,,,71,,,,,,,-18.32775,"2025/01/25 09:40:06",540.37175,476.13,,43,,,,3.5,,,,,,,,,,,,,,,,,,,290,292,213,115.097995,260,261,261,364,,,0,476.13,698.726,504.2664,40.38219,463.38118,235.34482,297.46537,206.80103,39.38219,1,0,0,0,463.38118,235.34482,35,7,282,253,,401,151,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:45:00",1,TAS1,20250125069,0,1010.94,1842.33397,0,-1,584.83,0,-426.11,0,,,0,,,,,,,,56.67,,,,,,,,0,,,,,,,,0,,,,,,,,81.91,,,,,,,,81.91,,,,,,,5.1814,"2025/01/25 09:40:06",1006.75745,1010.94,,50,,,,50,,,,,,,,,,,,,,,,,,,162.832574,158.220913,130.4012,106.93862,95,194.12261,185.176054,166.92902,,,28.63535,1039.57535,229.33397,229.33397,0,0,229.33397,0,229.33397,0,0,0,0,0,0,229.33397,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:45:00",1,VIC1,20250125069,0,3190.17,9198.69954,670,-18,3380.59,38,152.42,0,,,111,,,,,,,,186.98,,,,,,,,147.6,,,,,,,,112.74,,,,,,,,129.21,,,,,,,,149.21,,,,,,,-13.43301,"2025/01/25 09:40:06",3319.28854,3261.55,,86,,,,126,,,,,,,,,,,,,,,,,,,805,807,761,274,312.975002,315.975002,315.975002,473,,,14.819,3276.369,1041.69954,915.59395,164.0704,988.71854,52.981,868.12295,47.471,164.0704,0,0,0,0,988.71854,52.981,94,2,278,220,,670,272,0,38
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:50:00",1,NSW1,20250125070,0,5000.53,15504.04427,830,-17,6071.08,802,268.55,0,,,1,,,,,,,,6,,,,,,,,6,,,,,,,,47,,,,,,,,33,,,,,,,,31,,,,,,,25.35344,"2025/01/25 09:45:09",5816.44084,5823.59,,0,,,,23,,,,,,,,,,,,,,,,,,,452,347,615,118.524909,42,42,37,35,,,92.43541,5916.02541,3810.54427,3073.07984,2525.29549,3649.72515,160.81912,2927.77972,145.30012,2436.72879,88.5667,0,0,0,3649.22515,160.81912,32,0,99,48,,121,141,0,93
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:50:00",1,QLD1,20250125070,0,5473.61,11505.66472,852,-1,6152.92,633,46.31,0,,,93,,,,,,,,39,,,,,,,,17,,,,,,,,54.53,,,,,,,,165,,,,,,,,165,,,,,,,2.32796,"2025/01/25 09:45:09",6137.91036,6120.68,,30,,,,43,,,,,,,,,,,,,,,,,,,448,581.333333,357,569.987161,179.77193,183.280702,183.280702,141,,,50.9,6171.58,2941.36572,2109.7005,119.70829,2565.97667,375.38905,1734.31145,375.38905,119.70829,0,0,1,0,2534.27567,375.38905,0,0,159,87,,364,381,0,145
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:50:00",1,SA1,20250125070,0,450.73,2133.21834,402,-20,435.88,0,-14.84,0,,,56.83,,,,,,,,101.19,,,,,,,,69,,,,,,,,97,,,,,,,,84.03,,,,,,,,86.03,,,,,,,-15.18628,"2025/01/25 09:45:09",504.19045,458.4,,42,,,,0,,,,,,,,,,,,,,,,,,,288,290,211,117,258,259,259,366,,,0,458.4,706.21834,353.88365,25,452.62335,253.59499,167.81545,186.0682,24,1,0,0,0,452.62335,253.59499,50.16,7,280,251,,402,152,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:50:00",1,TAS1,20250125070,0,1008.25,1829.98412,0,-1,582.06,0,-426.2,0,,,0,,,,,,,,56.58,,,,,,,,0,,,,,,,,5,,,,,,,,81.41,,,,,,,,81.41,,,,,,,4.11618,"2025/01/25 09:45:09",1005.13855,1008.25,,50,,,,50,,,,,,,,,,,,,,,,,,,154.980071,133.792526,50.92834,100.640002,95,203.59547,194.680595,176.49473,,,27.0125,1035.2625,216.98412,216.98412,0,0,216.98412,0,216.98412,0,0,0,0,0,0,216.98412,0,0,4,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:50:00",1,VIC1,20250125070,0,3107.97,9241.08341,670,-19,3325.71,24,193.74,0,,,111,,,,,,,,176.98,,,,,,,,168.92,,,,,,,,97,,,,,,,,65,,,,,,,,65,,,,,,,-11.00243,"2025/01/25 09:45:09",3220.3012,3156.73,,88,,,,104,,,,,,,,,,,,,,,,,,,744,756,703,271,312.975002,315.975002,315.975002,480.07674,,,6.66,3163.39,1073.08341,860.7143,188.15209,1016.03321,57.0502,809.6193,51.095,188.15209,0,0,0,0,1016.03321,57.0502,53,2,217,220,,670,283,0,24
D,DISPATCH,REGIONSUM,8,"2025/01/25 09:55:00",1,TAS1,20250125071,0,1002.43,1820.86144,0,-1,576.11,0,-426.32,0,,,0,,,,,,,,56.46,,,,,,,,0,,,,,,,,0,,,,,,,,73.8,,,,,,,,73.8,,,,,,,4.60604,"2025/01/25 09:50:06",998.82263,1002.43,,50,,,,50,,,,,,,,,,,,,,,,,,,161.671053,156.826291,117.84954,104.597473,95,206.67427,197.769692,179.69134,,,28.05856,1030.48856,207.86144,207.86144,0,0,207.86144,0,207.86144,0,0,0,0,0,0,207.86144,0,0,4,0,,0,0,0,0
